0.00017492,0.001171,-0.0024229,0.0020652,-0.0020262,-0.0018749,0.0049542,-0.0010133,-0.00035893,0.004615
0.0013095,0.0034593,0.0042699,0.0016705,-0.0023728,-0.00045071,0.0031792,-9.1831e-06,0.001852,0.0031146
-0.00032852,0.0046523,0.00052534,0.00309,-0.0032146,3.5715e-05,0.0029605,0.0030303,0.0011669,0.0043093
0.0034141,0.00058965,-0.024564,-0.00040136,-0.0047531,-0.0011375,0.0028468,0.00070032,-0.00031292,0.00074402
-0.0011444,0.0012824,8.6177e-05,0.0017993,-0.0024044,-0.0024821,0.0027307,0.00072403,0.0023003,0.0030187
0.00042388,0.0028258,0.001195,0.00075314,0.0002424,0.0012011,-0.0020423,-0.00057409,0.0026512,0.0019876
0.00067499,0.0001969,0.0026903,0.0040054,-0.0020945,-0.0019229,-0.0039097,0.0008141,0.0028904,0.004276
-0.00093828,-0.0014209,0.0022294,0.0031268,0.0029329,-0.00083409,0.0035308,-0.00091984,0.0033744,0.00019904
-0.0002681,-0.00067124,0.001615,0.0019236,-0.0014184,-0.0015482,0.0008619,0.00038001,-0.00045099,0.0044111
-0.00045723,-0.00068583,0.0010324,-0.0038624,-0.0025319,-0.0061284,0.0058355,0.002455,0.0032571,0.0040847
0.00084321,0.0016994,0.0015993,0.00040389,-0.0014045,-0.0032493,0.0060165,-0.00057442,0.0034379,0.0046771
0.00047399,-2.1995e-05,0.0036407,0.0028767,0.0018298,-0.0081347,0.0049658,-0.0010776,0.0018272,0.0034991
-8.7606e-05,-0.0014773,0.0043033,0.004107,-0.0031594,-0.00011269,0.0034662,-0.0027681,0.0060712,0.0057864
-7.4872e-05,0.0012929,0.0024128,0.0017138,-0.001715,-0.0012336,0.0029464,-0.00019742,0.0034441,0.0035623
0.00059809,-0.0010992,0.0014623,0.0014078,0.00053634,-0.0021069,0.0024448,-0.0010779,0.0011033,-9.6264e-05
0.00027399,-0.00096264,-0.00022996,0.0030536,-0.0028174,-0.0018114,0.0033333,0.0012629,0.0019251,0.0031565
0.00035324,-0.0017918,0.0062806,0.0025327,-0.0012973,-0.0017201,0.0025458,-0.0012905,0.00092463,0.0032311
0.0023405,0.00045944,-0.00059032,0.0014132,-0.0022959,-0.0010187,0.0046774,0.00041122,0.0027013,0.0024696
0.0019143,0.00080128,-0.00019539,0.0027845,-0.0010613,-0.0029071,0.0059354,0.0024235,0.0013552,0.0042847
0.0014915,-0.0039953,0.00030225,0.0046635,-0.0014342,-0.0015418,0.0027884,0.00066182,0.0010587,0.0043195
0.0093101,-7.4788e-05,0.0010076,0.0018134,0.0037993,-0.0019691,0.0019086,0.00028726,0.010756,0.0062477
0.0038078,0.00053831,0.0010719,0.00077055,-0.0020998,-0.0043938,0.0058955,0.0005037,0.0024804,0.0035887
0.0012389,0.0011187,2.7439e-05,0.036275,-0.0029009,-0.0032465,0.0035188,0.001756,0.00228,0.0035296
0.0010206,-0.0010069,0.0017294,0.0079688,-0.0022509,-0.0022563,0.0029711,-0.0011226,0.0021038,0.0022182
-0.0034026,0.0014501,0.00033171,0.0018022,-0.0006798,-0.00099203,0.0045701,0.00058345,0.0053868,0.0031859
0.00054039,-0.0037701,0.0016019,0.0011749,-0.001257,-0.0020712,0.0022081,-0.0010806,0.0040826,0.0086171
0.00071104,0.00035788,0.0038605,0.00030788,-0.0020865,-0.0012813,0.0021757,-0.00089193,0.0017292,0.0066715
0.0016323,-0.0026107,0.0011567,0.0017172,-0.00063855,-0.00094888,-0.0003453,0.0008318,0.0030818,0.0043494
0.0008363,-4.3799e-05,0.0012944,-9.2834e-05,-0.00075506,-0.00082804,0.0030138,0.00081577,0.0037611,0.0043832
0.00011192,-0.0014103,-0.00019303,0.0012443,-0.00034438,-0.0050005,0.003452,2.0968e-05,0.0016627,0.0032552
0.0087791,5.9759e-05,0.002634,-0.0064424,-0.0049924,-9.6025e-05,0.0029791,-0.0034763,0.0027815,0.0040427
0.0012318,-0.0005475,0.0010803,0.0018155,-0.0033682,-0.0015324,0.0033363,1.4342e-05,0.0059428,0.0035201
0.0038234,-0.00022527,0.0013415,0.0068797,0.001983,-0.00039009,0.0034939,-0.00028098,0.0023057,0.0028363
0.0034605,-0.00058734,0.00051863,0.0052992,-0.0010192,0.00014959,-0.0017151,-0.00047491,0.0021726,0.0012531
0.0013205,-0.00041858,0.0025401,0.0034292,-0.0015784,0.000572,0.00032826,-0.00062531,0.0065055,0.0034192
0.0012807,-0.00097949,0.0030197,0.0014139,0.00018432,-0.0011742,0.002966,0.00069371,0.0038888,0.0045643
-0.0089795,-0.0027519,0.001788,0.0015907,-0.00011486,0.0030752,0.0037056,9.7573e-05,0.00091677,0.0027069
0.0024885,-0.0015025,-0.00062411,-1.0143e-05,0.00013408,0.00028491,0.004183,0.0029754,0.0013639,0.0046258
0.0020935,-0.0013733,0.0026192,0.0037693,-0.0019609,-0.002116,0.0039565,-0.00055869,0.003398,0.0041929
0.0015095,-0.002041,0.0011435,0.002002,6.2443e-05,-0.0012403,0.0032472,-0.0011589,0.0022998,0.0023258
0.0016593,-0.0011471,0.0050131,0.00061834,-0.0035574,-0.0019138,0.004378,0.0037522,0.0056364,0.0018722
0.00069,-0.0012782,0.0022583,0.0027141,-0.0025063,-0.00069258,0.0031486,-0.0021633,0.0019725,0.0023517
0.00020613,-0.00053511,0.0017343,-0.0017305,-0.00072011,-0.0013557,0.0020899,-0.001537,0.0037474,0.0023234
-0.00051309,-0.0011986,0.002196,0.0025874,-0.0017321,0.0017578,0.002378,-0.00095135,0.0024396,0.0039239
0.0016527,-0.02267,0.0026375,0.0036257,-0.00037321,0.0019944,0.0031365,-0.0014745,0.0031653,0.0034513
-0.001123,-0.0032601,0.005114,-0.00017558,-0.00081162,-0.0011557,0.0045472,-0.0030023,0.0032822,0.0025555
0.00018609,0.00047538,0.00067531,0.00073388,-0.0017836,-0.0012216,0.0040254,0.0027167,0.0022272,0.0018738
0.0076994,-0.00023501,-0.0010212,0.002833,-0.0031883,-0.0024542,0.0036995,-0.00093655,0.0022359,0.0048807
0.0022642,0.0012966,0.0016537,0.0014914,-0.0036013,-0.0013827,0.0030822,0.0023853,0.0067111,0.00445
0.0026956,-0.00035155,0.00019777,0.0026695,-0.0028165,0.0026099,-0.0010465,-3.1964e-05,0.0020082,0.002517
-0.000238,-0.00068503,4.0871e-05,0.0028171,-0.0028346,-0.0014848,0.0035307,-0.0014659,-0.0010418,0.0012849
0.0030721,-0.0028697,0.0014379,0.0024834,-0.0020681,-0.00037522,0.0031079,0.0014765,0.011465,0.0060128
0.00039305,-0.0010479,0.0040859,0.0011391,-0.0036572,-0.00056043,0.0024537,0.0030067,0.0037948,0.0039137
0.0026562,-0.0011426,0.0016665,0.0032135,-0.0034358,0.00093911,0.0039959,-0.0024988,0.0030569,0.0042433
0.0058081,-0.000221,0.00048553,0.0011192,-0.0023964,-0.0010686,0.0030492,0.00073936,1.0967e-05,0.00083816
0.0024087,-0.00013597,0.005039,0.0032524,-0.0012972,-0.00028685,0.0038904,-0.0009167,-0.0049514,0.0031087
0.0031719,0.0052119,0.0025176,0.0031217,-0.0016389,-0.00010901,0.0041562,-0.0014561,0.0026005,0.0024746
0.00083098,0.0010383,0.0022271,-0.0017519,-0.0018142,-0.00097439,0.0022797,-0.0017439,0.00081202,0.00096756
0.0017069,-0.0024154,0.0066863,0.001233,-0.0035246,-0.0016178,0.0039551,-0.0037798,0.0039197,0.0034799
0.0012322,-0.0067374,0.0011196,0.002871,-0.0028564,-0.0011163,0.0049492,-0.0014737,0.0025281,0.003809
0.00056052,-0.0016578,0.0021458,0.001022,-0.0008161,5.031e-05,0.0052762,-0.00046479,0.0037333,0.0010053
0.0022529,-0.00036812,0.0026263,0.0035659,-0.0012,-0.0021172,0.0030869,-0.0017717,0.0029149,0.0035031
0.002088,-0.00039669,0.0054497,0.00058462,-0.0026273,0.00023829,0.0037656,-0.0033713,0.0045109,0.0028095
0.0022292,0.00022092,0.0025017,-0.00067149,-0.0026445,0.0019817,0.00084433,-0.0010333,0.0044842,0.0077225
0.0011365,0.00023899,0.0019566,0.001819,0.00031765,-0.0016905,0.0040373,-0.00066514,0.004748,0.0042415
0.0012416,0.0051757,0.0015039,-0.00023729,-0.0015649,-0.00017369,0.0039793,0.0021296,0.005156,0.0034881
0.0019758,0.0043162,0.001305,-0.0021154,-0.0017267,-4.6502e-05,0.0023072,-0.002277,0.0038198,0.0042727
0.0028392,-3.3006e-05,0.00064831,0.0041604,-0.0031608,0.00018968,0.001217,-0.0017677,0.0024478,0.0018047
0.004259,-0.0018922,0.0026276,0.0017167,-0.0030324,0.00084009,0.0079681,-0.0028462,0.0044638,0.0029977
0.0016172,-0.0010377,0.0041597,0.0028947,-0.0051432,-1.7679e-05,0.0023492,0.00031846,0.0049038,0.0024487
0.0016288,-0.00042216,0.0021958,0.0051164,-0.0029925,-0.0042287,0.0028483,-0.0024879,0.0044052,0.0037988
0.0014131,0.0019206,0.0033386,0.0029025,-0.0031199,-0.00056345,0.00385,-0.0028184,0.0026534,0.0032896
0.0093423,-0.00074651,0.0020894,0.0020066,-0.00072299,-0.0011809,0.0029588,-0.0025498,0.0037583,0.0032278
0.0044736,0.00060529,0.0059155,0.0019321,-0.0027252,-0.0025859,0.0037567,-0.0030649,0.0032138,0.0052992
0.0034165,-0.0031285,0.001241,0.0032441,-0.0028855,-0.0023968,0.0021021,-0.0023798,0.0025387,0.0020053
0.0024852,-0.0006996,-0.0022772,0.0019788,-0.0059092,-0.0029046,0.0030479,-0.0031861,0.002962,0.0033473
0.0023608,-0.00087196,0.0023255,-0.0013753,-0.0022612,-0.00062629,0.0038826,-0.0028233,0.0048039,0.0032646
0.0017749,-0.00046765,0.0033726,0.0035072,-0.0070841,-0.0011958,0.0047457,-0.0020248,0.0033544,0.0031729
0.0019933,-0.0031335,0.0013212,0.0028748,-0.0031738,-0.0021562,0.0053244,-0.0025792,0.0032296,0.0029942
0.00038456,-0.00019765,0.0017315,0.0024365,-0.00093441,-0.0003871,0.0067068,-0.005107,0.0030522,0.0024526
0.0030319,0.00053179,-0.0097184,0.0033068,-0.0020872,-0.0031826,0.010216,-0.0028398,0.0041797,0.0028074
0.0030355,-0.0013135,0.00047651,0.0012582,-0.0013863,0.0088298,0.0055259,-0.0037346,0.0035042,0.0036459
0.0019521,-0.001185,0.013055,0.0010511,-0.0027689,-0.0027093,0.0039453,-0.0036094,0.0024692,0.0039212
0.0035376,-0.00073525,0.0025898,0.00053555,-0.0016509,-0.00046862,0.0050362,0.00069565,0.0042803,0.0043026
0.005479,0.0053836,0.0017114,0.00039983,-0.0015003,0.0003507,0.0022088,-0.0012292,-0.0063632,0.0031931
0.0028696,-0.00081517,0.0080285,0.0018882,-0.0013816,-0.0011869,0.0037138,-0.0054231,0.0013598,0.002555
0.0022735,0.0018674,0.0026001,0.0014718,-0.00373,-0.0026158,0.0038604,-0.0027135,0.005792,0.0055547
0.0020503,-0.0018861,0.002714,0.0024332,-0.0012113,-0.0021047,0.0027255,-0.0016486,0.0024694,0.0051175
0.0035422,-0.00012292,0.0039366,0.0051859,-0.0036719,0.0027307,0.0016141,-0.0016612,0.0035615,0.004518
0.0038276,-0.00081571,0.0010489,0.0030429,-0.0012988,-0.00044902,0.0020794,-0.0016626,0.0045434,0.0033563
0.0021759,-0.00099683,0.0031834,0.0016706,-0.002272,-0.00047773,-0.00010679,-0.0035738,0.0039303,0.0039523
0.0011671,0.00016027,0.0019749,0.0010506,0.0019173,-0.0017324,0.0018939,-0.0030704,0.003085,0.0025785
0.0029839,0.0019843,0.0015576,-0.0002078,-0.0010982,-0.0040571,0.0019677,-0.0019224,0.0081066,0.0029653
0.0023094,0.00099768,0.0025871,-0.00015879,-0.001508,0.00017669,0.0026798,-0.001034,-0.00043742,0.0041006
0.0018817,-0.0075489,0.0022613,0.00095605,-0.0039286,-0.0037124,0.0048368,-0.0026564,0.0018784,0.0030407
-0.0035748,-0.0025661,0.0039697,0.0015939,-0.0025546,-0.00039955,0.004047,-0.00052162,0.0049729,0.0026274
0.00086014,-0.00045786,-0.0009906,-0.0083937,-0.0019535,-0.00066899,0.0029775,0.0011748,0.0025198,0.0046779
0.0018005,0.0051306,0.0049989,-0.00078161,-0.0070524,-0.0012491,0.0040427,-0.016523,0.0016886,0.0039864
0.0066979,0.0012593,0.00368,-0.0069281,-0.0025293,-0.00032331,0.003946,-0.0026417,0.0027414,0.0081129
0.0033561,-0.001023,0.0024895,0.00067492,-0.00051268,-0.00060588,0.0035675,-0.027631,0.0046939,0.0025217
-0.0019854,-0.0042325,0.0012271,0.0014362,-0.0016742,-0.0015822,0.0074379,-0.0039119,0.0031492,0.0037813
0.0038263,-0.0019053,0.0023593,0.0015811,-0.00014112,-0.0012379,0.004832,-0.0013541,0.0045191,0.0034568
0.0013753,-0.00030385,0.0052305,0.0024291,-0.00082389,-0.0019876,0.0025054,0.0009551,0.004671,0.002522
0.0012988,-7.9425e-05,0.0031911,0.001027,0.00013215,-0.0019335,0.0017414,-0.0010029,0.003963,0.0023775
0.0021465,0.0004277,0.0022705,0.00037345,-0.0082186,0.00049613,0.0033854,-0.0056602,0.0021425,0.0041095
0.0019944,-0.0045484,0.0032685,0.00068349,-0.0020489,-0.0017213,0.0041418,-0.0017512,0.0025845,0.0030716
0.0028112,-1.2241e-05,0.0041773,0.002339,-0.0010994,-0.0012073,-0.00013233,-0.0041885,0.0037692,0.0026372
0.0032232,-0.00073449,0.0044649,-7.5404e-05,-0.00031685,-0.0017913,0.0028073,-0.0020184,0.0024525,0.0033906
0.0023576,0.00091192,0.0016574,0.0030523,-0.0010382,-0.0023953,0.005551,-0.0026915,0.0022094,0.0022687
0.002246,0.00054845,0.0040861,-0.0031479,-0.0047929,-0.0022758,0.0038273,-0.0060461,0.0049073,0.0028923
0.00074884,-0.002062,0.003867,0.0024084,-0.0021402,-0.0011288,0.004534,-0.001888,0.0028486,0.0051625
0.0011434,0.0060622,0.0029727,0.00072386,-0.0014074,-0.0013155,0.0040383,-0.0025458,0.0039396,0.00086552
0.0030522,0.0011078,0.0027231,0.0014253,-0.0028212,-0.0015587,0.0034231,-0.0019838,0.0048185,0.0031715
0.0048249,0.00052297,0.0015664,0.0011901,-0.0010209,-0.00061003,0.00458,-0.001278,0.004618,0.0018756
0.0023387,-0.0018027,0.0013516,0.0027388,-0.0011488,-0.00062141,0.0030061,0.0011043,0.0033139,0.0056619
0.0027238,0.0011271,0.0011806,0.0016847,-0.0002713,-0.0021794,0.0051948,-4.1763e-05,-0.0020191,0.0035931
0.0031616,0.00064244,0.0011504,0.0041891,-0.0017317,3.756e-05,0.0049535,-0.0016161,0.0036853,-0.00069332
0.0019197,0.0009733,0.0014295,0.0037042,-0.0024024,-0.00081083,0.0040068,-0.0014944,0.0048857,0.0032919
0.004555,0.00096687,-0.0018332,0.0012218,-0.0025872,-0.0019306,0.0022922,0.0018618,0.0016426,0.0023845
0.0030859,-0.0031908,0.0034131,0.0014595,-0.0023448,0.00058214,0.0040797,0.00057912,0.0022834,0.0030869
0.0055091,0.00028881,0.00099882,0.0016487,-0.0031942,-0.00054492,0.0032722,0.00062728,0.0023487,0.0033319
-0.00019209,0.013077,0.0020826,0.0015402,0.00057316,-0.0013689,0.0043998,-0.00044669,0.0038787,0.0087409
0.0034109,0.00050475,0.0018676,-0.00080007,-0.0032153,-0.00070902,0.0043711,-0.0037692,0.003369,0.0033371
0.0015791,-0.0012115,0.0042461,0.001257,-0.0029569,-0.0014364,0.0031631,-0.0011553,0.00367,0.0044065
0.0019805,-0.0082413,0.0019227,0.0010337,-0.0036782,0.0018437,0.0034407,-0.0015914,0.0053422,0.0065533
0.0041422,-0.0050495,-0.00072048,0.0013747,0.00036583,-0.00042298,0.0018689,8.2896e-05,0.0027645,0.0044763
0.0045792,-0.00014261,0.0015157,0.0019646,-0.0024096,0.0050145,0.0015955,-0.00065952,0.0013649,0.0019245
0.0026727,0.00069694,0.0017756,0.00096218,-0.00078033,-0.0047609,0.0029617,-0.0011392,0.0038167,0.0034904
0.0020821,0.00023089,0.0017854,-0.0011684,-0.00639,-0.00047022,0.0024467,-0.0011411,0.0037552,0.0036627
0.0030744,-0.0026425,0.0031065,0.0016501,-0.0036739,-0.00029223,0.0022188,-0.00094948,0.013079,0.0040971
-0.0056393,-1.4422e-05,0.003504,0.00043236,-0.0023862,8.5975e-05,0.0059434,-0.0010415,-0.0015662,0.0024004
0.0011728,-0.0012386,0.0032594,-0.0076854,-0.0022535,0.00097054,0.0051914,-0.0026524,-0.0073409,0.0024118
0.0030227,-0.0011774,0.0015971,0.0011775,-0.00023488,-0.0036962,0.003401,-0.0021055,0.0027708,0.0030874
0.0029243,-0.00046936,0.0019283,-0.011218,-0.0031304,-0.00026741,0.0028968,-0.0023059,0.003186,0.003812
0.0032162,0.00047696,0.00015359,3.2942e-05,-0.0021827,-0.00033908,0.0042112,1.1122e-05,0.001704,0.0060632
0.0030019,-6.5076e-05,0.0020979,0.001056,-0.0033856,0.0022977,0.0039579,-0.00095429,0.0051625,0.003804
0.0025032,0.0011863,0.0017149,0.011903,-0.0047736,-0.0013919,0.0048159,-0.0019184,0.001579,0.0030529
0.0024543,-0.00025867,0.0013917,0.0021817,-0.0029326,-0.0003276,0.0030754,-0.0028573,0.002528,0.004262
0.0011964,-0.00037554,0.0030271,0.002104,0.0093022,-0.002962,0.0042712,-0.0015082,0.0043589,0.001542
0.0029087,-0.00090591,0.00075304,0.0014872,0.00029433,-0.00040449,0.0040406,-0.0017212,0.0032262,0.0092025
0.0030442,-0.00030515,0.0020716,0.00073268,-0.0012933,0.0017994,0.0032977,-0.0023332,0.0036198,0.003724
0.0027113,-0.0039816,0.0032876,0.018746,-0.0015846,-0.0024151,0.0030935,-0.004882,0.0025608,0.0030797
0.0040037,-0.0024957,0.0037785,0.0091467,-0.0022047,-0.00095747,-0.0018231,-0.0041453,0.003666,0.0022846
0.001126,-1.6378e-05,0.00013372,-0.0030313,-0.0013954,-0.00019321,0.0016557,-0.0023512,0.00023854,0.0054311
0.0022656,-0.0029453,0.0011389,-0.00047008,-0.0027432,-0.00034842,0.0037049,-0.0015834,0.0031074,0.0049944
0.0016216,0.00049655,0.006622,0.0041429,-0.002148,-0.00043908,0.0034385,-0.0023015,0.0015069,0.0043356
0.0040002,-0.00056585,0.0018576,0.0020516,-0.0013714,0.00018154,0.0027335,-0.0028323,-0.0001038,0.0053632
0.0023229,-0.00014804,0.0028843,-0.00010714,-0.0020733,0.00020261,0.002842,0.00040476,0.0023568,0.0043451
0.0043725,-0.00084175,0.0023287,0.00073132,-0.0030724,-0.00010849,0.0037722,-0.0005321,0.0017769,0.0049548
0.0028165,-0.00085602,0.0016682,0.0015019,0.0079298,-0.0014067,0.0027238,-0.0020203,0.0028703,0.0060177
0.003057,-0.00078668,0.0015683,0.0060539,-0.0012825,0.0016571,0.0050616,-0.00062218,0.0044383,0.0071916
0.00229,-0.0001518,0.0087093,0.001475,-0.00010512,-0.00083587,0.0041513,-0.0022327,0.00289,0.0038796
0.0050728,-0.0015633,0.0015237,0.0021241,-0.0014716,-0.0024635,0.0034306,-0.0014433,0.0020468,0.0034642
0.0016926,-0.0010838,0.0018735,-7.0666e-05,-0.002669,-7.0086e-05,0.0041571,-0.0023125,0.0054978,0.0035691
0.0028739,0.0042576,0.0028086,0.0016151,-0.0017532,-0.00071864,0.0039741,-0.0024407,0.0027137,0.0052325
0.0025312,-0.00056452,0.007289,-9.064e-05,-0.0025555,7.4452e-06,0.0041296,-0.0009717,0.0033368,0.0047362
0.0040655,-0.0042554,0.0022161,-0.00020317,-0.0025095,-0.00028509,0.0027,-0.0019028,0.0043081,0.0044643
0.002807,-0.0024054,0.0032547,-0.00028854,-0.0034801,0.0021918,0.002693,-0.0050485,8.2428e-05,0.0036851
0.001229,-0.0010318,0.0052207,0.000445,-0.003513,0.00079683,-0.0027006,0.0060079,-0.00027085,0.0051774
0.0038163,-0.004798,0.00056369,0.0014154,-0.0026346,-0.0017687,0.0047541,-0.0013697,0.0029698,0.004618
0.0059749,-0.0013698,0.0036357,0.00072242,-0.0058124,-0.0055358,0.0059006,-0.0014996,0.0027859,0.0062529
0.0033814,-0.00046967,0.0013007,0.0029133,-0.0040356,-0.0018399,0.0047628,-0.0018975,0.0017423,0.0069335
0.0027803,-0.0030387,0.0028964,0.0013882,-0.00098134,-0.00056285,0.0034037,-0.0027043,0.0024286,0.00066106
0.0035429,0.0010376,0.0020245,-0.00025053,-0.0010709,-0.0028426,0.0036686,-0.0019807,0.0036551,0.0041538
0.0030107,-0.00066218,0.00029799,-0.00018399,-0.0019228,-0.001756,0.0033692,-0.0020064,0.0023622,0.0048181
0.0049572,-0.0004596,0.0023206,0.00061011,-0.0021581,-0.00029929,0.0071643,-0.00015968,0.0013682,0.0045667
0.0040316,-0.0017761,0.005708,0.0017728,-0.0037514,0.00057244,0.0038224,-0.0041596,0.0021647,0.0035314
0.0046044,-0.0012822,0.0048108,-0.0008407,-0.0034486,0.0010879,0.0032328,-0.0058834,0.002143,0.00083645
0.0035725,-0.0026397,0.003677,0.00021567,-0.0027442,8.7242e-05,0.0030273,-0.0034288,0.0021316,0.0023774
0.0031256,-0.002477,0.003825,-0.00012573,-0.0023363,-0.00078253,0.0026917,-0.0050276,0.0032275,0.0036828
0.0037401,-0.0024949,0.0015527,0.00014789,-0.0030922,-0.0011736,0.0027102,-0.0021577,0.0020441,0.0046688
0.0021995,-0.0039548,0.0045486,-0.00045784,-0.0032416,-0.0016669,0.0032049,-0.0012911,0.00046145,0.0028745
0.0039485,-0.0041193,0.002145,-0.00067212,-0.0035167,-0.0022318,0.00093531,-0.0026918,0.0029903,0.002573
0.0029965,-0.00070027,0.0034541,-0.00070219,-0.0050183,-0.00037998,0.0025945,-0.0042788,0.0019032,0.0034337
0.0046062,-0.0019322,0.0036224,0.00084203,-0.0029958,-0.0012118,0.0026329,-0.003031,0.0031987,0.000606
0.0063673,-0.0029709,-0.00027495,-0.00069832,-0.00069663,-0.0012168,0.0074194,-0.0030616,0.0027775,0.005012
0.0025485,-0.0025566,4.4865e-05,-0.00060021,-0.0052216,-0.001517,0.0066487,-0.0021522,0.0022402,0.0040044
0.0071082,-0.00076642,0.0033918,-3.5602e-05,-0.0033576,-0.0014781,0.0032683,-0.0011924,0.0039491,0.006923
0.0031919,-0.0012589,0.0026504,0.00031906,-0.0027399,-0.0015963,0.0039053,-0.0016554,0.00058475,0.0039359
0.0028593,-0.00314,0.0044974,-0.0010995,-0.0018459,-0.010437,0.0068945,-0.0018501,0.0025756,0.0044358
0.0040997,-0.0014004,0.0038051,-2.0973e-05,-0.0032318,-0.0023417,0.0069027,-0.0039363,0.002688,0.0022462
0.0078216,-0.0024209,0.0012543,-0.00096642,-0.0023835,-0.0019267,0.0029996,-0.0056609,0.0028083,0.0093887
0.002804,-0.004006,0.0027283,-0.0010468,-0.0036458,-0.0018116,0.0028283,-0.0050075,0.0030526,0.0041085
0.0026042,-0.0014763,0.0033096,0.0020134,-0.0038187,-0.0015357,0.0022584,-0.0024599,0.0043365,0.0037114
0.0029962,-0.0044292,0.0035073,0.0010571,-0.0061107,-0.00052777,0.0010599,-0.0034186,0.0017429,0.0046053
0.0010738,-0.0020825,-0.0015761,0.0018881,-0.0022653,-0.001912,0.0011229,-0.0015751,0.0025725,0.006782
0.0025989,-0.0043781,-0.0018297,0.00018128,-0.0032905,0.0077302,0.0021127,-0.0010332,0.0029429,0.0039264
0.0022304,-0.0045278,0.0042468,0.00043864,-0.0029985,-0.0010135,0.0038699,0.0045072,0.0022753,0.0024986
0.0032038,-0.0031911,8.75e-05,-0.0022793,-0.0021777,-0.0021846,0.0020959,-0.0014143,0.0034569,0.0029711
0.002087,-0.0020623,0.008017,0.00075829,-0.0032151,-0.0012857,0.0040259,-0.0041446,0.0037938,0.0030426
0.00283,-0.0031195,0.0014592,0.00072063,-0.0028302,-0.0034487,0.0044098,-0.003419,0.0018231,0.0032732
0.0011782,-0.0041907,0.002334,0.0056544,0.003055,-0.0020842,0.003403,-0.0024768,0.0019322,0.0027621
0.0038684,-0.0020885,0.0018044,0.00059663,-0.0022365,-0.00087215,0.0037806,-0.0036619,0.0020191,-0.008656
