3.9673
2.8732
-1.4915
2.9027
0.39467
1.9042
-1.6615
1.2063
-1.83
2.0854
-1.4039
-1.0721
-3.4991
7.6899
0.70744
3.9369
-0.54372
0.076485
0.83373
-2.0571
-1.5338
0.44377
0.37707
-0.47435
-3.8389
-1.7489
1.9055
2.7352
-0.27456
1.2078
-2.8702
-1.9927
-0.71798
-2.0857
1.8817
2.2473
0.68634
5.0313
5.0394
-0.69747
0.85586
0.68214
1.6304
1.1613
4.7072
0.18463
-0.48003
-0.10529
0.36848
0.46795
2.0246
-0.10983
-1.0645
0.32814
1.3354
2.2432
11.394
-1.4415
5.3823
-1.2507
-3.5926
1.8244
1.8576
-0.88391
3.9658
-2.5493
-1.7861
1.505
1.1555
0.31397
-1.1433
1.6185
-7.566
-1.1954
1.0768
-6.6794
4.8272
-0.81712
-2.0592
1.5107
1.1049
5.1131
4.4688
2.0331
4.9118
1.3557
-1.5043
0.76628
2.9124
3.4861
-2.2368
-2.4634
3.7126
1.3195
2.7346
4.7942
3.3766
1.2746
2.9503
3.588
-0.64414
6.6384
0.24537
2.3643
5.7071
-0.58961
7.4482
4.1595
0.30388
1.6116
7.5137
8.0349
3.2068
-2.8217
-0.58899
0.76188
3.3535
-1.9829
0.99174
0.097638
1.9333
6.4675
3.6536
1.0368
-0.5021
5.5467
2.6917
2.9757
1.1208
0.046081
1.4014
2.4315
3.6812
2.001
-0.29777
-2.825
-0.16539
3.2286
1.3025
1.6695
1.4445
-5.3039
0.57594
4.9048
3.0872
1.9073
-1.0543
1.8189
-1.6145
0.85947
1.241
-5.6362
2.5113
-10.49
-0.9777
3.1326
-0.37391
4.4724
3.1785
-7.137
5.5183
-3.0148
3.6575
-0.36223
0.50359
10.263
-1.3485
-1.581
3.6882
1.573
0.14241
0.61909
-0.86434
1.4874
5.5496
1.8944
4.3117
1.3815
-4.524
17.603
2.0168
12.112
0.53238
4.121
0.45564
1.328
5.0087
3.8418
1.4957
6.0676
5.2211
5.6017
0.41871
5.8303
2.349
-0.76797
0.43608
0.45193
7.3321
4.4563
